timestamp;SID;Etapa;Subetapa;Remoto;Local;Alerta
08/08-17:01:34.123897 ;366;1;0;10.5.9.2;10.5.1.2;alert icmp $EXTERNAL_NET any -> $HOME_NET any (msg:'PROTOCOL-ICMP PING Unix', itype:8, content:'|10 11 12 13 14 15 16 17 18 19 1A 1B 1C 1D 1E 1F|', depth:32, metadata:ruleset community, classtype:misc-activity, sid:366, rev:11,)
08/08-17:01:34.123897 ;368;1;0;10.5.9.2;10.5.1.2;alert icmp $EXTERNAL_NET any -> $HOME_NET any (msg:'PROTOCOL-ICMP PING BSDtype', itype:8, content:'|08 09 0A 0B 0C 0D 0E 0F 10 11 12 13 14 15 16 17|', depth:32, metadata:ruleset community, classtype:misc-activity, sid:368, rev:10,)
08/08-17:01:34.123897 ;384;1;0;10.5.9.2;10.5.1.2;alert icmp $EXTERNAL_NET any -> $HOME_NET any (msg:'PROTOCOL-ICMP PING', icode:0, itype:8, metadata:ruleset community, classtype:misc-activity, sid:384, rev:8,)
08/08-17:08:23.321784 ;366;1;0;10.5.15.2;10.5.1.2;alert icmp $EXTERNAL_NET any -> $HOME_NET any (msg:'PROTOCOL-ICMP PING Unix', itype:8, content:'|10 11 12 13 14 15 16 17 18 19 1A 1B 1C 1D 1E 1F|', depth:32, metadata:ruleset community, classtype:misc-activity, sid:366, rev:11,)
08/08-17:08:23.321784 ;384;1;0;10.5.15.2;10.5.1.2;alert icmp $EXTERNAL_NET any -> $HOME_NET any (msg:'PROTOCOL-ICMP PING', icode:0, itype:8, metadata:ruleset community, classtype:misc-activity, sid:384, rev:8,)
08/08-17:08:30.649410 ;366;1;0;10.5.8.2;10.5.1.2;alert icmp $EXTERNAL_NET any -> $HOME_NET any (msg:'PROTOCOL-ICMP PING Unix', itype:8, content:'|10 11 12 13 14 15 16 17 18 19 1A 1B 1C 1D 1E 1F|', depth:32, metadata:ruleset community, classtype:misc-activity, sid:366, rev:11,)
08/08-17:08:30.649410 ;384;1;0;10.5.8.2;10.5.1.2;alert icmp $EXTERNAL_NET any -> $HOME_NET any (msg:'PROTOCOL-ICMP PING', icode:0, itype:8, metadata:ruleset community, classtype:misc-activity, sid:384, rev:8,)
08/08-17:11:29.577940 ;366;1;0;10.5.18.2;10.5.1.2;alert icmp $EXTERNAL_NET any -> $HOME_NET any (msg:'PROTOCOL-ICMP PING Unix', itype:8, content:'|10 11 12 13 14 15 16 17 18 19 1A 1B 1C 1D 1E 1F|', depth:32, metadata:ruleset community, classtype:misc-activity, sid:366, rev:11,)
08/08-17:11:29.577940 ;368;1;0;10.5.18.2;10.5.1.2;alert icmp $EXTERNAL_NET any -> $HOME_NET any (msg:'PROTOCOL-ICMP PING BSDtype', itype:8, content:'|08 09 0A 0B 0C 0D 0E 0F 10 11 12 13 14 15 16 17|', depth:32, metadata:ruleset community, classtype:misc-activity, sid:368, rev:10,)
08/08-17:11:29.577940 ;384;1;0;10.5.18.2;10.5.1.2;alert icmp $EXTERNAL_NET any -> $HOME_NET any (msg:'PROTOCOL-ICMP PING', icode:0, itype:8, metadata:ruleset community, classtype:misc-activity, sid:384, rev:8,)
08/08-17:12:58.648565 ;366;1;0;10.5.17.2;10.5.1.2;alert icmp $EXTERNAL_NET any -> $HOME_NET any (msg:'PROTOCOL-ICMP PING Unix', itype:8, content:'|10 11 12 13 14 15 16 17 18 19 1A 1B 1C 1D 1E 1F|', depth:32, metadata:ruleset community, classtype:misc-activity, sid:366, rev:11,)
08/08-17:12:58.648565 ;368;1;0;10.5.17.2;10.5.1.2;alert icmp $EXTERNAL_NET any -> $HOME_NET any (msg:'PROTOCOL-ICMP PING BSDtype', itype:8, content:'|08 09 0A 0B 0C 0D 0E 0F 10 11 12 13 14 15 16 17|', depth:32, metadata:ruleset community, classtype:misc-activity, sid:368, rev:10,)
08/08-17:12:58.648565 ;384;1;0;10.5.17.2;10.5.1.2;alert icmp $EXTERNAL_NET any -> $HOME_NET any (msg:'PROTOCOL-ICMP PING', icode:0, itype:8, metadata:ruleset community, classtype:misc-activity, sid:384, rev:8,)
08/08-17:12:59.649585 ;366;1;0;10.5.17.2;10.5.1.2;alert icmp $EXTERNAL_NET any -> $HOME_NET any (msg:'PROTOCOL-ICMP PING Unix', itype:8, content:'|10 11 12 13 14 15 16 17 18 19 1A 1B 1C 1D 1E 1F|', depth:32, metadata:ruleset community, classtype:misc-activity, sid:366, rev:11,)
08/08-17:12:59.649585 ;368;1;0;10.5.17.2;10.5.1.2;alert icmp $EXTERNAL_NET any -> $HOME_NET any (msg:'PROTOCOL-ICMP PING BSDtype', itype:8, content:'|08 09 0A 0B 0C 0D 0E 0F 10 11 12 13 14 15 16 17|', depth:32, metadata:ruleset community, classtype:misc-activity, sid:368, rev:10,)
08/08-17:12:59.649585 ;384;1;0;10.5.17.2;10.5.1.2;alert icmp $EXTERNAL_NET any -> $HOME_NET any (msg:'PROTOCOL-ICMP PING', icode:0, itype:8, metadata:ruleset community, classtype:misc-activity, sid:384, rev:8,)
08/08-17:13:00.650718 ;366;1;0;10.5.17.2;10.5.1.2;alert icmp $EXTERNAL_NET any -> $HOME_NET any (msg:'PROTOCOL-ICMP PING Unix', itype:8, content:'|10 11 12 13 14 15 16 17 18 19 1A 1B 1C 1D 1E 1F|', depth:32, metadata:ruleset community, classtype:misc-activity, sid:366, rev:11,)
08/08-17:13:00.650718 ;368;1;0;10.5.17.2;10.5.1.2;alert icmp $EXTERNAL_NET any -> $HOME_NET any (msg:'PROTOCOL-ICMP PING BSDtype', itype:8, content:'|08 09 0A 0B 0C 0D 0E 0F 10 11 12 13 14 15 16 17|', depth:32, metadata:ruleset community, classtype:misc-activity, sid:368, rev:10,)
08/08-17:13:00.650718 ;384;1;0;10.5.17.2;10.5.1.2;alert icmp $EXTERNAL_NET any -> $HOME_NET any (msg:'PROTOCOL-ICMP PING', icode:0, itype:8, metadata:ruleset community, classtype:misc-activity, sid:384, rev:8,)
08/08-17:13:01.651804 ;366;1;0;10.5.17.2;10.5.1.2;alert icmp $EXTERNAL_NET any -> $HOME_NET any (msg:'PROTOCOL-ICMP PING Unix', itype:8, content:'|10 11 12 13 14 15 16 17 18 19 1A 1B 1C 1D 1E 1F|', depth:32, metadata:ruleset community, classtype:misc-activity, sid:366, rev:11,)
08/08-17:13:01.651804 ;368;1;0;10.5.17.2;10.5.1.2;alert icmp $EXTERNAL_NET any -> $HOME_NET any (msg:'PROTOCOL-ICMP PING BSDtype', itype:8, content:'|08 09 0A 0B 0C 0D 0E 0F 10 11 12 13 14 15 16 17|', depth:32, metadata:ruleset community, classtype:misc-activity, sid:368, rev:10,)
08/08-17:13:01.651804 ;384;1;0;10.5.17.2;10.5.1.2;alert icmp $EXTERNAL_NET any -> $HOME_NET any (msg:'PROTOCOL-ICMP PING', icode:0, itype:8, metadata:ruleset community, classtype:misc-activity, sid:384, rev:8,)
08/08-17:13:10.887556 ;366;1;0;10.5.18.2;10.5.1.2;alert icmp $EXTERNAL_NET any -> $HOME_NET any (msg:'PROTOCOL-ICMP PING Unix', itype:8, content:'|10 11 12 13 14 15 16 17 18 19 1A 1B 1C 1D 1E 1F|', depth:32, metadata:ruleset community, classtype:misc-activity, sid:366, rev:11,)
08/08-17:13:10.887556 ;368;1;0;10.5.18.2;10.5.1.2;alert icmp $EXTERNAL_NET any -> $HOME_NET any (msg:'PROTOCOL-ICMP PING BSDtype', itype:8, content:'|08 09 0A 0B 0C 0D 0E 0F 10 11 12 13 14 15 16 17|', depth:32, metadata:ruleset community, classtype:misc-activity, sid:368, rev:10,)
08/08-17:13:10.887556 ;384;1;0;10.5.18.2;10.5.1.2;alert icmp $EXTERNAL_NET any -> $HOME_NET any (msg:'PROTOCOL-ICMP PING', icode:0, itype:8, metadata:ruleset community, classtype:misc-activity, sid:384, rev:8,)
08/08-17:13:11.888683 ;366;1;0;10.5.18.2;10.5.1.2;alert icmp $EXTERNAL_NET any -> $HOME_NET any (msg:'PROTOCOL-ICMP PING Unix', itype:8, content:'|10 11 12 13 14 15 16 17 18 19 1A 1B 1C 1D 1E 1F|', depth:32, metadata:ruleset community, classtype:misc-activity, sid:366, rev:11,)
08/08-17:13:11.888683 ;368;1;0;10.5.18.2;10.5.1.2;alert icmp $EXTERNAL_NET any -> $HOME_NET any (msg:'PROTOCOL-ICMP PING BSDtype', itype:8, content:'|08 09 0A 0B 0C 0D 0E 0F 10 11 12 13 14 15 16 17|', depth:32, metadata:ruleset community, classtype:misc-activity, sid:368, rev:10,)
08/08-17:13:11.888683 ;384;1;0;10.5.18.2;10.5.1.2;alert icmp $EXTERNAL_NET any -> $HOME_NET any (msg:'PROTOCOL-ICMP PING', icode:0, itype:8, metadata:ruleset community, classtype:misc-activity, sid:384, rev:8,)
08/08-17:13:12.889713 ;366;1;0;10.5.18.2;10.5.1.2;alert icmp $EXTERNAL_NET any -> $HOME_NET any (msg:'PROTOCOL-ICMP PING Unix', itype:8, content:'|10 11 12 13 14 15 16 17 18 19 1A 1B 1C 1D 1E 1F|', depth:32, metadata:ruleset community, classtype:misc-activity, sid:366, rev:11,)
08/08-17:13:12.889713 ;368;1;0;10.5.18.2;10.5.1.2;alert icmp $EXTERNAL_NET any -> $HOME_NET any (msg:'PROTOCOL-ICMP PING BSDtype', itype:8, content:'|08 09 0A 0B 0C 0D 0E 0F 10 11 12 13 14 15 16 17|', depth:32, metadata:ruleset community, classtype:misc-activity, sid:368, rev:10,)
08/08-17:13:12.889713 ;384;1;0;10.5.18.2;10.5.1.2;alert icmp $EXTERNAL_NET any -> $HOME_NET any (msg:'PROTOCOL-ICMP PING', icode:0, itype:8, metadata:ruleset community, classtype:misc-activity, sid:384, rev:8,)
08/08-17:13:13.888932 ;366;1;0;10.5.18.2;10.5.1.2;alert icmp $EXTERNAL_NET any -> $HOME_NET any (msg:'PROTOCOL-ICMP PING Unix', itype:8, content:'|10 11 12 13 14 15 16 17 18 19 1A 1B 1C 1D 1E 1F|', depth:32, metadata:ruleset community, classtype:misc-activity, sid:366, rev:11,)
08/08-17:13:13.888932 ;368;1;0;10.5.18.2;10.5.1.2;alert icmp $EXTERNAL_NET any -> $HOME_NET any (msg:'PROTOCOL-ICMP PING BSDtype', itype:8, content:'|08 09 0A 0B 0C 0D 0E 0F 10 11 12 13 14 15 16 17|', depth:32, metadata:ruleset community, classtype:misc-activity, sid:368, rev:10,)
08/08-17:13:13.888932 ;384;1;0;10.5.18.2;10.5.1.2;alert icmp $EXTERNAL_NET any -> $HOME_NET any (msg:'PROTOCOL-ICMP PING', icode:0, itype:8, metadata:ruleset community, classtype:misc-activity, sid:384, rev:8,)
08/08-17:13:14.889907 ;366;1;0;10.5.18.2;10.5.1.2;alert icmp $EXTERNAL_NET any -> $HOME_NET any (msg:'PROTOCOL-ICMP PING Unix', itype:8, content:'|10 11 12 13 14 15 16 17 18 19 1A 1B 1C 1D 1E 1F|', depth:32, metadata:ruleset community, classtype:misc-activity, sid:366, rev:11,)
08/08-17:13:14.889907 ;368;1;0;10.5.18.2;10.5.1.2;alert icmp $EXTERNAL_NET any -> $HOME_NET any (msg:'PROTOCOL-ICMP PING BSDtype', itype:8, content:'|08 09 0A 0B 0C 0D 0E 0F 10 11 12 13 14 15 16 17|', depth:32, metadata:ruleset community, classtype:misc-activity, sid:368, rev:10,)
08/08-17:13:14.889907 ;384;1;0;10.5.18.2;10.5.1.2;alert icmp $EXTERNAL_NET any -> $HOME_NET any (msg:'PROTOCOL-ICMP PING', icode:0, itype:8, metadata:ruleset community, classtype:misc-activity, sid:384, rev:8,)
08/08-17:13:15.888928 ;366;1;0;10.5.18.2;10.5.1.2;alert icmp $EXTERNAL_NET any -> $HOME_NET any (msg:'PROTOCOL-ICMP PING Unix', itype:8, content:'|10 11 12 13 14 15 16 17 18 19 1A 1B 1C 1D 1E 1F|', depth:32, metadata:ruleset community, classtype:misc-activity, sid:366, rev:11,)
08/08-17:13:15.888928 ;368;1;0;10.5.18.2;10.5.1.2;alert icmp $EXTERNAL_NET any -> $HOME_NET any (msg:'PROTOCOL-ICMP PING BSDtype', itype:8, content:'|08 09 0A 0B 0C 0D 0E 0F 10 11 12 13 14 15 16 17|', depth:32, metadata:ruleset community, classtype:misc-activity, sid:368, rev:10,)
08/08-17:13:15.888928 ;384;1;0;10.5.18.2;10.5.1.2;alert icmp $EXTERNAL_NET any -> $HOME_NET any (msg:'PROTOCOL-ICMP PING', icode:0, itype:8, metadata:ruleset community, classtype:misc-activity, sid:384, rev:8,)
08/08-17:13:16.888886 ;366;1;0;10.5.18.2;10.5.1.2;alert icmp $EXTERNAL_NET any -> $HOME_NET any (msg:'PROTOCOL-ICMP PING Unix', itype:8, content:'|10 11 12 13 14 15 16 17 18 19 1A 1B 1C 1D 1E 1F|', depth:32, metadata:ruleset community, classtype:misc-activity, sid:366, rev:11,)
08/08-17:13:16.888886 ;368;1;0;10.5.18.2;10.5.1.2;alert icmp $EXTERNAL_NET any -> $HOME_NET any (msg:'PROTOCOL-ICMP PING BSDtype', itype:8, content:'|08 09 0A 0B 0C 0D 0E 0F 10 11 12 13 14 15 16 17|', depth:32, metadata:ruleset community, classtype:misc-activity, sid:368, rev:10,)
08/08-17:13:16.888886 ;384;1;0;10.5.18.2;10.5.1.2;alert icmp $EXTERNAL_NET any -> $HOME_NET any (msg:'PROTOCOL-ICMP PING', icode:0, itype:8, metadata:ruleset community, classtype:misc-activity, sid:384, rev:8,)
08/08-17:15:22.006707 ;366;1;0;10.5.12.2;10.5.1.2;alert icmp $EXTERNAL_NET any -> $HOME_NET any (msg:'PROTOCOL-ICMP PING Unix', itype:8, content:'|10 11 12 13 14 15 16 17 18 19 1A 1B 1C 1D 1E 1F|', depth:32, metadata:ruleset community, classtype:misc-activity, sid:366, rev:11,)
08/08-17:15:22.006707 ;384;1;0;10.5.12.2;10.5.1.2;alert icmp $EXTERNAL_NET any -> $HOME_NET any (msg:'PROTOCOL-ICMP PING', icode:0, itype:8, metadata:ruleset community, classtype:misc-activity, sid:384, rev:8,)
08/08-17:15:23.008570 ;366;1;0;10.5.12.2;10.5.1.2;alert icmp $EXTERNAL_NET any -> $HOME_NET any (msg:'PROTOCOL-ICMP PING Unix', itype:8, content:'|10 11 12 13 14 15 16 17 18 19 1A 1B 1C 1D 1E 1F|', depth:32, metadata:ruleset community, classtype:misc-activity, sid:366, rev:11,)
08/08-17:15:23.008570 ;384;1;0;10.5.12.2;10.5.1.2;alert icmp $EXTERNAL_NET any -> $HOME_NET any (msg:'PROTOCOL-ICMP PING', icode:0, itype:8, metadata:ruleset community, classtype:misc-activity, sid:384, rev:8,)
08/08-17:15:24.710962 ;366;1;0;10.5.9.2;10.5.1.2;alert icmp $EXTERNAL_NET any -> $HOME_NET any (msg:'PROTOCOL-ICMP PING Unix', itype:8, content:'|10 11 12 13 14 15 16 17 18 19 1A 1B 1C 1D 1E 1F|', depth:32, metadata:ruleset community, classtype:misc-activity, sid:366, rev:11,)
08/08-17:15:24.710962 ;384;1;0;10.5.9.2;10.5.1.2;alert icmp $EXTERNAL_NET any -> $HOME_NET any (msg:'PROTOCOL-ICMP PING', icode:0, itype:8, metadata:ruleset community, classtype:misc-activity, sid:384, rev:8,)
08/08-17:15:25.713240 ;366;1;0;10.5.9.2;10.5.1.2;alert icmp $EXTERNAL_NET any -> $HOME_NET any (msg:'PROTOCOL-ICMP PING Unix', itype:8, content:'|10 11 12 13 14 15 16 17 18 19 1A 1B 1C 1D 1E 1F|', depth:32, metadata:ruleset community, classtype:misc-activity, sid:366, rev:11,)
08/08-17:15:25.713240 ;384;1;0;10.5.9.2;10.5.1.2;alert icmp $EXTERNAL_NET any -> $HOME_NET any (msg:'PROTOCOL-ICMP PING', icode:0, itype:8, metadata:ruleset community, classtype:misc-activity, sid:384, rev:8,)
08/08-17:15:34.449146 ;366;1;0;10.5.7.2;10.5.1.2;alert icmp $EXTERNAL_NET any -> $HOME_NET any (msg:'PROTOCOL-ICMP PING Unix', itype:8, content:'|10 11 12 13 14 15 16 17 18 19 1A 1B 1C 1D 1E 1F|', depth:32, metadata:ruleset community, classtype:misc-activity, sid:366, rev:11,)
08/08-17:15:34.449146 ;384;1;0;10.5.7.2;10.5.1.2;alert icmp $EXTERNAL_NET any -> $HOME_NET any (msg:'PROTOCOL-ICMP PING', icode:0, itype:8, metadata:ruleset community, classtype:misc-activity, sid:384, rev:8,)
08/08-17:15:35.511428 ;366;1;0;10.5.13.2;10.5.1.2;alert icmp $EXTERNAL_NET any -> $HOME_NET any (msg:'PROTOCOL-ICMP PING Unix', itype:8, content:'|10 11 12 13 14 15 16 17 18 19 1A 1B 1C 1D 1E 1F|', depth:32, metadata:ruleset community, classtype:misc-activity, sid:366, rev:11,)
08/08-17:15:35.511428 ;368;1;0;10.5.13.2;10.5.1.2;alert icmp $EXTERNAL_NET any -> $HOME_NET any (msg:'PROTOCOL-ICMP PING BSDtype', itype:8, content:'|08 09 0A 0B 0C 0D 0E 0F 10 11 12 13 14 15 16 17|', depth:32, metadata:ruleset community, classtype:misc-activity, sid:368, rev:10,)
08/08-17:15:35.511428 ;384;1;0;10.5.13.2;10.5.1.2;alert icmp $EXTERNAL_NET any -> $HOME_NET any (msg:'PROTOCOL-ICMP PING', icode:0, itype:8, metadata:ruleset community, classtype:misc-activity, sid:384, rev:8,)
08/08-17:15:36.520977 ;366;1;0;10.5.13.2;10.5.1.2;alert icmp $EXTERNAL_NET any -> $HOME_NET any (msg:'PROTOCOL-ICMP PING Unix', itype:8, content:'|10 11 12 13 14 15 16 17 18 19 1A 1B 1C 1D 1E 1F|', depth:32, metadata:ruleset community, classtype:misc-activity, sid:366, rev:11,)
08/08-17:15:36.520977 ;368;1;0;10.5.13.2;10.5.1.2;alert icmp $EXTERNAL_NET any -> $HOME_NET any (msg:'PROTOCOL-ICMP PING BSDtype', itype:8, content:'|08 09 0A 0B 0C 0D 0E 0F 10 11 12 13 14 15 16 17|', depth:32, metadata:ruleset community, classtype:misc-activity, sid:368, rev:10,)
08/08-17:15:36.520977 ;384;1;0;10.5.13.2;10.5.1.2;alert icmp $EXTERNAL_NET any -> $HOME_NET any (msg:'PROTOCOL-ICMP PING', icode:0, itype:8, metadata:ruleset community, classtype:misc-activity, sid:384, rev:8,)
08/08-17:15:56.164803 ;366;1;0;10.5.17.2;10.5.1.2;alert icmp $EXTERNAL_NET any -> $HOME_NET any (msg:'PROTOCOL-ICMP PING Unix', itype:8, content:'|10 11 12 13 14 15 16 17 18 19 1A 1B 1C 1D 1E 1F|', depth:32, metadata:ruleset community, classtype:misc-activity, sid:366, rev:11,)
08/08-17:15:56.164803 ;384;1;0;10.5.17.2;10.5.1.2;alert icmp $EXTERNAL_NET any -> $HOME_NET any (msg:'PROTOCOL-ICMP PING', icode:0, itype:8, metadata:ruleset community, classtype:misc-activity, sid:384, rev:8,)
08/08-17:15:57.165997 ;366;1;0;10.5.17.2;10.5.1.2;alert icmp $EXTERNAL_NET any -> $HOME_NET any (msg:'PROTOCOL-ICMP PING Unix', itype:8, content:'|10 11 12 13 14 15 16 17 18 19 1A 1B 1C 1D 1E 1F|', depth:32, metadata:ruleset community, classtype:misc-activity, sid:366, rev:11,)
08/08-17:15:57.165997 ;384;1;0;10.5.17.2;10.5.1.2;alert icmp $EXTERNAL_NET any -> $HOME_NET any (msg:'PROTOCOL-ICMP PING', icode:0, itype:8, metadata:ruleset community, classtype:misc-activity, sid:384, rev:8,)
08/08-17:16:13.111083 ;366;1;0;10.5.12.2;10.5.1.2;alert icmp $EXTERNAL_NET any -> $HOME_NET any (msg:'PROTOCOL-ICMP PING Unix', itype:8, content:'|10 11 12 13 14 15 16 17 18 19 1A 1B 1C 1D 1E 1F|', depth:32, metadata:ruleset community, classtype:misc-activity, sid:366, rev:11,)
08/08-17:16:13.111083 ;368;1;0;10.5.12.2;10.5.1.2;alert icmp $EXTERNAL_NET any -> $HOME_NET any (msg:'PROTOCOL-ICMP PING BSDtype', itype:8, content:'|08 09 0A 0B 0C 0D 0E 0F 10 11 12 13 14 15 16 17|', depth:32, metadata:ruleset community, classtype:misc-activity, sid:368, rev:10,)
08/08-17:16:13.111083 ;384;1;0;10.5.12.2;10.5.1.2;alert icmp $EXTERNAL_NET any -> $HOME_NET any (msg:'PROTOCOL-ICMP PING', icode:0, itype:8, metadata:ruleset community, classtype:misc-activity, sid:384, rev:8,)
08/08-17:16:14.111710 ;366;1;0;10.5.12.2;10.5.1.2;alert icmp $EXTERNAL_NET any -> $HOME_NET any (msg:'PROTOCOL-ICMP PING Unix', itype:8, content:'|10 11 12 13 14 15 16 17 18 19 1A 1B 1C 1D 1E 1F|', depth:32, metadata:ruleset community, classtype:misc-activity, sid:366, rev:11,)
08/08-17:16:14.111710 ;368;1;0;10.5.12.2;10.5.1.2;alert icmp $EXTERNAL_NET any -> $HOME_NET any (msg:'PROTOCOL-ICMP PING BSDtype', itype:8, content:'|08 09 0A 0B 0C 0D 0E 0F 10 11 12 13 14 15 16 17|', depth:32, metadata:ruleset community, classtype:misc-activity, sid:368, rev:10,)
08/08-17:16:14.111710 ;384;1;0;10.5.12.2;10.5.1.2;alert icmp $EXTERNAL_NET any -> $HOME_NET any (msg:'PROTOCOL-ICMP PING', icode:0, itype:8, metadata:ruleset community, classtype:misc-activity, sid:384, rev:8,)
08/08-17:16:15.121671 ;366;1;0;10.5.12.2;10.5.1.2;alert icmp $EXTERNAL_NET any -> $HOME_NET any (msg:'PROTOCOL-ICMP PING Unix', itype:8, content:'|10 11 12 13 14 15 16 17 18 19 1A 1B 1C 1D 1E 1F|', depth:32, metadata:ruleset community, classtype:misc-activity, sid:366, rev:11,)
08/08-17:16:15.121671 ;368;1;0;10.5.12.2;10.5.1.2;alert icmp $EXTERNAL_NET any -> $HOME_NET any (msg:'PROTOCOL-ICMP PING BSDtype', itype:8, content:'|08 09 0A 0B 0C 0D 0E 0F 10 11 12 13 14 15 16 17|', depth:32, metadata:ruleset community, classtype:misc-activity, sid:368, rev:10,)
08/08-17:16:15.121671 ;384;1;0;10.5.12.2;10.5.1.2;alert icmp $EXTERNAL_NET any -> $HOME_NET any (msg:'PROTOCOL-ICMP PING', icode:0, itype:8, metadata:ruleset community, classtype:misc-activity, sid:384, rev:8,)
08/08-17:20:39.401134 ;366;1;0;10.5.6.2;10.5.1.2;alert icmp $EXTERNAL_NET any -> $HOME_NET any (msg:'PROTOCOL-ICMP PING Unix', itype:8, content:'|10 11 12 13 14 15 16 17 18 19 1A 1B 1C 1D 1E 1F|', depth:32, metadata:ruleset community, classtype:misc-activity, sid:366, rev:11,)
08/08-17:20:39.401134 ;368;1;0;10.5.6.2;10.5.1.2;alert icmp $EXTERNAL_NET any -> $HOME_NET any (msg:'PROTOCOL-ICMP PING BSDtype', itype:8, content:'|08 09 0A 0B 0C 0D 0E 0F 10 11 12 13 14 15 16 17|', depth:32, metadata:ruleset community, classtype:misc-activity, sid:368, rev:10,)
08/08-17:20:39.401134 ;384;1;0;10.5.6.2;10.5.1.2;alert icmp $EXTERNAL_NET any -> $HOME_NET any (msg:'PROTOCOL-ICMP PING', icode:0, itype:8, metadata:ruleset community, classtype:misc-activity, sid:384, rev:8,)
08/08-17:20:40.402210 ;366;1;0;10.5.6.2;10.5.1.2;alert icmp $EXTERNAL_NET any -> $HOME_NET any (msg:'PROTOCOL-ICMP PING Unix', itype:8, content:'|10 11 12 13 14 15 16 17 18 19 1A 1B 1C 1D 1E 1F|', depth:32, metadata:ruleset community, classtype:misc-activity, sid:366, rev:11,)
08/08-17:20:40.402210 ;368;1;0;10.5.6.2;10.5.1.2;alert icmp $EXTERNAL_NET any -> $HOME_NET any (msg:'PROTOCOL-ICMP PING BSDtype', itype:8, content:'|08 09 0A 0B 0C 0D 0E 0F 10 11 12 13 14 15 16 17|', depth:32, metadata:ruleset community, classtype:misc-activity, sid:368, rev:10,)
08/08-17:20:40.402210 ;384;1;0;10.5.6.2;10.5.1.2;alert icmp $EXTERNAL_NET any -> $HOME_NET any (msg:'PROTOCOL-ICMP PING', icode:0, itype:8, metadata:ruleset community, classtype:misc-activity, sid:384, rev:8,)
08/08-17:33:06.390891 ;100000122;3;1;10.5.2.2;10.5.1.2;alert tcp $EXTERNAL_NET any -> $HTTP_SERVERS $HTTP_PORTS (msg: 'COMMUNITY WEB-MISC mod_jrun overflow attempt', flow:to_server,established, content:'|3A|', pcre:'/^.*x3a[^\n]{1000}/sm', reference:bugtraq,11245, reference:cve,2004-0646, classtype:web-application-attack, sid:100000122, rev:1,)
08/08-17:34:12.515343 ;366;1;0;10.5.7.2;10.5.1.2;alert icmp $EXTERNAL_NET any -> $HOME_NET any (msg:'PROTOCOL-ICMP PING Unix', itype:8, content:'|10 11 12 13 14 15 16 17 18 19 1A 1B 1C 1D 1E 1F|', depth:32, metadata:ruleset community, classtype:misc-activity, sid:366, rev:11,)
08/08-17:34:12.515343 ;384;1;0;10.5.7.2;10.5.1.2;alert icmp $EXTERNAL_NET any -> $HOME_NET any (msg:'PROTOCOL-ICMP PING', icode:0, itype:8, metadata:ruleset community, classtype:misc-activity, sid:384, rev:8,)
08/08-17:34:13.517070 ;366;1;0;10.5.7.2;10.5.1.2;alert icmp $EXTERNAL_NET any -> $HOME_NET any (msg:'PROTOCOL-ICMP PING Unix', itype:8, content:'|10 11 12 13 14 15 16 17 18 19 1A 1B 1C 1D 1E 1F|', depth:32, metadata:ruleset community, classtype:misc-activity, sid:366, rev:11,)
08/08-17:34:13.517070 ;384;1;0;10.5.7.2;10.5.1.2;alert icmp $EXTERNAL_NET any -> $HOME_NET any (msg:'PROTOCOL-ICMP PING', icode:0, itype:8, metadata:ruleset community, classtype:misc-activity, sid:384, rev:8,)
08/08-17:34:16.905254 ;100000122;3;1;10.5.7.2;10.5.1.2;alert tcp $EXTERNAL_NET any -> $HTTP_SERVERS $HTTP_PORTS (msg: 'COMMUNITY WEB-MISC mod_jrun overflow attempt', flow:to_server,established, content:'|3A|', pcre:'/^.*x3a[^\n]{1000}/sm', reference:bugtraq,11245, reference:cve,2004-0646, classtype:web-application-attack, sid:100000122, rev:1,)
08/08-17:34:27.021816 ;100000122;3;1;10.5.4.2;10.5.1.2;alert tcp $EXTERNAL_NET any -> $HTTP_SERVERS $HTTP_PORTS (msg: 'COMMUNITY WEB-MISC mod_jrun overflow attempt', flow:to_server,established, content:'|3A|', pcre:'/^.*x3a[^\n]{1000}/sm', reference:bugtraq,11245, reference:cve,2004-0646, classtype:web-application-attack, sid:100000122, rev:1,)
08/08-17:34:32.046898 ;100000122;3;1;10.5.7.2;10.5.1.2;alert tcp $EXTERNAL_NET any -> $HTTP_SERVERS $HTTP_PORTS (msg: 'COMMUNITY WEB-MISC mod_jrun overflow attempt', flow:to_server,established, content:'|3A|', pcre:'/^.*x3a[^\n]{1000}/sm', reference:bugtraq,11245, reference:cve,2004-0646, classtype:web-application-attack, sid:100000122, rev:1,)
08/08-17:35:50.178116 ;1421;3;1;10.5.7.2;10.5.1.2;alert tcp $EXTERNAL_NET any -> $HOME_NET 705 (msg:'PROTOCOL-SNMP AgentX/tcp request', flow:stateless, metadata:policy max-detect-ips drop, ruleset community, service snmp, reference:bugtraq,4088, reference:bugtraq,4089, reference:bugtraq,4132, reference:cve,2002-0012, reference:cve,2002-0013, classtype:attempted-recon, sid:1421, rev:19,)
08/08-17:35:57.254130 ;249;3;0;10.5.3.2;10.5.1.2;alert tcp $EXTERNAL_NET any -> $HOME_NET 15104 (msg:'DELETED DDOS mstream client to handler', flow:stateless, flags:S,12, reference:arachnids,111, reference:cve,2000-0138, classtype:attempted-dos, sid:249, rev:10,)
