08/09-17:49:43.492353 ,1,3069,1,IMAP fetch literal overflow attempt,TCP,10.5.13.2,49908,10.5.1.2,143,00:10:18:72:00:3C,00:16:3E:EF:36:38,0x6B,***AP***,0x774DF558,0x31763F01,,0x4400,64,0,45118,93,95232,,,,
08/09-17:51:07.839692 ,1,3065,2,IMAP append literal overflow attempt,TCP,10.5.13.2,50186,10.5.1.2,143,00:10:18:72:00:3C,00:16:3E:EF:36:38,0x439,***AP**F,0x57AD5A0B,0xA3EDE5F8,,0xE5,63,0,37689,1067,44048,,,,
08/09-17:51:07.839692 ,1,3065,2,IMAP append literal overflow attempt,TCP,10.5.13.2,50186,10.5.1.2,143,00:10:18:72:00:3C,00:16:3E:EF:36:38,0x5E,***A****,0x57AD5A1B,0xA3EDE637,,0x4400,64,0,13708,80,81920,,,,
08/09-17:51:07.839692 ,1,3069,1,IMAP fetch literal overflow attempt,TCP,10.5.13.2,50186,10.5.1.2,143,00:10:18:72:00:3C,00:16:3E:EF:36:38,0x439,***AP**F,0x57AD5A0B,0xA3EDE5F8,,0xE5,63,0,37689,1067,44048,,,,
08/09-17:51:07.839692 ,1,3069,1,IMAP fetch literal overflow attempt,TCP,10.5.13.2,50186,10.5.1.2,143,00:10:18:72:00:3C,00:16:3E:EF:36:38,0x6D,***A****,0x57AD5DB7,0xA3EDE637,,0x4400,64,0,13708,95,97280,,,,
08/09-17:55:42.292422 ,1,384,5,ICMP PING,ICMP,10.5.13.2,,10.5.1.2,,00:10:18:72:00:3C,00:16:3E:EF:36:38,0x3C,,,,,,36,0,19468,28,28672,8,0,8899,0
08/09-17:55:42.292422 ,1,469,3,ICMP PING NMAP,ICMP,10.5.13.2,,10.5.1.2,,00:10:18:72:00:3C,00:16:3E:EF:36:38,0x3C,,,,,,36,0,19468,28,28672,8,0,8899,0
08/09-18:06:33.965498 ,1,3065,2,IMAP append literal overflow attempt,TCP,10.5.13.2,54925,10.5.1.2,143,00:10:18:72:00:3C,00:16:3E:EF:36:38,0x5C,***AP***,0xD923DFB1,0x89AEFB71,,0xE5,63,0,35881,78,79872,,,,
08/09-18:06:33.970839 ,1,3069,1,IMAP fetch literal overflow attempt,TCP,10.5.13.2,54925,10.5.1.2,143,00:10:18:72:00:3C,00:16:3E:EF:36:38,0x6A,***AP***,0xD923E312,0x89AEFBA8,,0xE5,63,0,35883,92,94208,,,,
08/09-18:06:45.012233 ,1,3065,2,IMAP append literal overflow attempt,TCP,10.5.13.2,54954,10.5.1.2,143,00:10:18:72:00:3C,00:16:3E:EF:36:38,0x23E,***AP***,0xCF90A37F,0x6B26A8FB,,0xE5,63,0,64838,560,49160,,,,
08/09-18:06:45.012233 ,1,3065,2,IMAP append literal overflow attempt,TCP,10.5.13.2,54954,10.5.1.2,143,00:10:18:72:00:3C,00:16:3E:EF:36:38,0x60,***A****,0xCF90A38D,0x6B26A916,,0x4400,64,0,1243,82,83968,,,,
08/09-18:06:45.012233 ,1,3069,1,IMAP fetch literal overflow attempt,TCP,10.5.13.2,54954,10.5.1.2,143,00:10:18:72:00:3C,00:16:3E:EF:36:38,0x23E,***AP***,0xCF90A37F,0x6B26A8FB,,0xE5,63,0,64838,560,49160,,,,
08/09-18:06:45.012233 ,1,3069,1,IMAP fetch literal overflow attempt,TCP,10.5.13.2,54954,10.5.1.2,143,00:10:18:72:00:3C,00:16:3E:EF:36:38,0x6F,***A****,0xCF90A53D,0x6B26A916,,0x4400,64,0,1243,97,99328,,,,
08/09-18:22:21.048811 ,1,3065,2,IMAP append literal overflow attempt,TCP,10.5.13.2,57564,10.5.1.2,143,00:10:18:72:00:3C,00:16:3E:EF:36:38,0x293,***AP***,0xC28E7654,0x5B21ABE5,,0xE5,63,0,34322,645,136200,,,,
08/09-18:22:21.048811 ,1,3065,2,IMAP append literal overflow attempt,TCP,10.5.13.2,57564,10.5.1.2,143,00:10:18:72:00:3C,00:16:3E:EF:36:38,0x61,***AP***,0xC28E7662,0x5B21ABE5,,0x4400,64,0,11483,83,84992,,,,
08/09-18:22:21.048811 ,1,3069,1,IMAP fetch literal overflow attempt,TCP,10.5.13.2,57564,10.5.1.2,143,00:10:18:72:00:3C,00:16:3E:EF:36:38,0x293,***AP***,0xC28E7654,0x5B21ABE5,,0xE5,63,0,34322,645,136200,,,,
08/09-18:22:21.048811 ,1,3069,1,IMAP fetch literal overflow attempt,TCP,10.5.13.2,57564,10.5.1.2,143,00:10:18:72:00:3C,00:16:3E:EF:36:38,0x6D,***AP***,0xC28E787A,0x5B21ABE5,,0x4400,64,0,11483,95,97280,,,,
08/09-18:23:13.192185 ,1,3065,2,IMAP append literal overflow attempt,TCP,10.5.13.2,57712,10.5.1.2,143,00:10:18:72:00:3C,00:16:3E:EF:36:38,0x5D,***AP***,0xB23A438B,0xBDC1A900,,0x3900,64,0,6371,79,80896,,,,
08/09-18:23:13.192185 ,1,3065,2,IMAP append literal overflow attempt,TCP,10.5.13.2,57712,10.5.1.2,143,00:10:18:72:00:3C,00:16:3E:EF:36:38,0x6D,***AP***,0xB23A437B,0xBDC1A900,,0xE5,63,0,24664,95,97280,,,,
08/09-18:23:13.194835 ,1,3069,1,IMAP fetch literal overflow attempt,TCP,10.5.13.2,57712,10.5.1.2,143,00:10:18:72:00:3C,00:16:3E:EF:36:38,0x6F,***AP**F,0xB23A45CE,0xBDC1A956,,0x4400,64,0,6373,97,99328,,,,
08/09-18:23:13.194835 ,1,3069,1,IMAP fetch literal overflow attempt,TCP,10.5.13.2,57712,10.5.1.2,143,00:10:18:72:00:3C,00:16:3E:EF:36:38,0x90,***AP**F,0xB23A45CE,0xBDC1A91D,,0xE5,63,0,24666,130,133120,,,,
08/09-18:28:41.375883 ,1,3065,2,IMAP append literal overflow attempt,TCP,10.5.13.2,58634,10.5.1.2,143,00:10:18:72:00:3C,00:16:3E:EF:36:38,0x1D5,***AP***,0x66295F4C,0x72C2F8FE,,0xE5,63,0,15512,455,203780,,,,
08/09-18:28:41.375883 ,1,3065,2,IMAP append literal overflow attempt,TCP,10.5.13.2,58634,10.5.1.2,143,00:10:18:72:00:3C,00:16:3E:EF:36:38,0x5D,***AP***,0x66295F5C,0x72C2F8FE,,0x4400,64,0,18553,79,80896,,,,
